"Any","Codi_Districte","Nom_Districte","Codi_Barri","Nom_Barri","Sexe","Nacionalitat","Nombre"
2021,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Dones","Turquia",2
2021,7,"Horta-Guinardó",33,"el Baix Guinardó","Dones","Turquia",0
2021,7,"Horta-Guinardó",34,"Can Baró","Dones","Turquia",33
2021,7,"Horta-Guinardó",35,"el Guinardó","Dones","Turquia",1
2021,7,"Horta-Guinardó",36,"la Font d'en Fargues","Dones","Turquia",0
2021,7,"Horta-Guinardó",37,"el Carmel","Dones","Turquia",0
2021,7,"Horta-Guinardó",38,"la Teixonera","Dones","Turquia",3
2021,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Dones","Turquia",5
2021,7,"Horta-Guinardó",40,"Montbau","Dones","Turquia",2
2021,7,"Horta-Guinardó",41,"la Vall d'Hebron","Dones","Turquia",1
2021,7,"Horta-Guinardó",42,"la Clota","Dones","Turquia",0
2021,7,"Horta-Guinardó",43,"Horta","Dones","Turquia",1
2021,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Dones","Turquia",0
2021,8,"Nou Barris",45,"Porta","Dones","Turquia",21
2021,8,"Nou Barris",46,"el Turó de la Peira","Dones","Turquia",2
2021,8,"Nou Barris",47,"Can Peguera","Dones","Turquia",2
2021,8,"Nou Barris",48,"la Guineueta","Dones","Turquia",0
2021,8,"Nou Barris",49,"Canyelles","Dones","Turquia",0
2021,8,"Nou Barris",50,"les Roquetes","Dones","Turquia",0
2021,8,"Nou Barris",51,"Verdun","Dones","Turquia",0
2021,8,"Nou Barris",52,"la Prosperitat","Dones","Turquia",1
2021,8,"Nou Barris",53,"la Trinitat Nova","Dones","Turquia",1
2021,8,"Nou Barris",54,"Torre Baró","Dones","Turquia",0
2021,8,"Nou Barris",55,"Ciutat Meridiana","Dones","Turquia",0
2021,8,"Nou Barris",56,"Vallbona","Dones","Turquia",39
2021,9,"Sant Andreu",57,"la Trinitat Vella","Dones","Turquia",7
2021,9,"Sant Andreu",58,"Baró de Viver","Dones","Turquia",3
2021,9,"Sant Andreu",59,"el Bon Pastor","Dones","Turquia",4
2021,9,"Sant Andreu",60,"Sant Andreu","Dones","Turquia",5
2021,9,"Sant Andreu",61,"la Sagrera","Dones","Turquia",17
2021,9,"Sant Andreu",62,"el Congrés i els Indians","Dones","Turquia",7
2021,9,"Sant Andreu",63,"Navas","Dones","Turquia",16
2021,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Dones","Turquia",6
2021,10,"Sant Martí",65,"el Clot","Dones","Turquia",31
2021,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Dones","Turquia",6
2021,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Dones","Turquia",74
2021,10,"Sant Martí",68,"el Poblenou","Dones","Turquia",7
2021,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Dones","Turquia",5
2021,10,"Sant Martí",70,"el Besòs i el Maresme","Dones","Turquia",3
2021,10,"Sant Martí",71,"Provençals del Poblenou","Dones","Turquia",1
2021,10,"Sant Martí",72,"Sant Martí de Provençals","Dones","Turquia",40
2021,10,"Sant Martí",73,"la Verneda i la Pau","Dones","Turquia",25
2021,1,"Ciutat Vella",1,"el Raval","Dones","Iran",12
2021,1,"Ciutat Vella",2,"el Barri Gòtic","Dones","Iran",3
2021,1,"Ciutat Vella",3,"la Barceloneta","Dones","Iran",13
2021,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dones","Iran",0
2021,2,"Eixample",5,"el Fort Pienc","Dones","Iran",4
2021,2,"Eixample",6,"la Sagrada Família","Dones","Iran",13
2021,2,"Eixample",7,"la Dreta de l'Eixample","Dones","Iran",5
2021,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Dones","Iran",1
2021,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Dones","Iran",9
2021,2,"Eixample",10,"Sant Antoni","Dones","Iran",18
2021,3,"Sants-Montjuïc",11,"el Poble Sec","Dones","Iran",48
2021,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Dones","Iran",10
2021,3,"Sants-Montjuïc",13,"la Marina de Port","Dones","Iran",32
2021,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Dones","Iran",6
2021,3,"Sants-Montjuïc",15,"Hostafrancs","Dones","Iran",1
2021,3,"Sants-Montjuïc",16,"la Bordeta","Dones","Iran",3
2021,3,"Sants-Montjuïc",17,"Sants - Badal","Dones","Iran",11
2021,3,"Sants-Montjuïc",18,"Sants","Dones","Iran",24
2021,4,"Les Corts",19,"les Corts","Dones","Iran",22
2021,4,"Les Corts",20,"la Maternitat i Sant Ramon","Dones","Iran",29
2021,4,"Les Corts",21,"Pedralbes","Dones","Iran",10
2021,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Dones","Iran",0
2021,5,"Sarrià-Sant Gervasi",23,"Sarrià","Dones","Iran",6
2021,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Dones","Iran",0
2021,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Dones","Iran",12
2021,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Dones","Iran",10
2021,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Dones","Iran",9
2021,6,"Gràcia",28,"Vallcarca i els Penitents","Dones","Iran",3
2021,6,"Gràcia",29,"el Coll","Dones","Iran",12
2021,6,"Gràcia",30,"la Salut","Dones","Iran",5
2021,6,"Gràcia",31,"la Vila de Gràcia","Dones","Iran",5
2021,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Dones","Iran",0
2021,7,"Horta-Guinardó",33,"el Baix Guinardó","Dones","Iran",3
2021,7,"Horta-Guinardó",34,"Can Baró","Dones","Iran",6
2021,7,"Horta-Guinardó",35,"el Guinardó","Dones","Iran",1
2021,7,"Horta-Guinardó",36,"la Font d'en Fargues","Dones","Iran",0
2021,7,"Horta-Guinardó",37,"el Carmel","Dones","Iran",0
2021,7,"Horta-Guinardó",38,"la Teixonera","Dones","Iran",3
2021,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Dones","Iran",4
2021,7,"Horta-Guinardó",40,"Montbau","Dones","Iran",6
2021,7,"Horta-Guinardó",41,"la Vall d'Hebron","Dones","Iran",4
2021,7,"Horta-Guinardó",42,"la Clota","Dones","Iran",0
2021,7,"Horta-Guinardó",43,"Horta","Dones","Iran",0
2021,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Dones","Iran",0
2021,8,"Nou Barris",45,"Porta","Dones","Iran",16
2021,8,"Nou Barris",46,"el Turó de la Peira","Dones","Iran",1
2021,8,"Nou Barris",47,"Can Peguera","Dones","Iran",3
2021,8,"Nou Barris",48,"la Guineueta","Dones","Iran",0
2021,8,"Nou Barris",49,"Canyelles","Dones","Iran",0
2021,8,"Nou Barris",50,"les Roquetes","Dones","Iran",1
2021,8,"Nou Barris",51,"Verdun","Dones","Iran",0
2021,8,"Nou Barris",52,"la Prosperitat","Dones","Iran",0
2021,8,"Nou Barris",53,"la Trinitat Nova","Dones","Iran",1
2021,8,"Nou Barris",54,"Torre Baró","Dones","Iran",0
2021,8,"Nou Barris",55,"Ciutat Meridiana","Dones","Iran",3
2021,8,"Nou Barris",56,"Vallbona","Dones","Iran",18
2021,9,"Sant Andreu",57,"la Trinitat Vella","Dones","Iran",4
2021,9,"Sant Andreu",58,"Baró de Viver","Dones","Iran",8
2021,9,"Sant Andreu",59,"el Bon Pastor","Dones","Iran",1
2021,9,"Sant Andreu",60,"Sant Andreu","Dones","Iran",5
2021,9,"Sant Andreu",61,"la Sagrera","Dones","Iran",4
2021,9,"Sant Andreu",62,"el Congrés i els Indians","Dones","Iran",4
2021,9,"Sant Andreu",63,"Navas","Dones","Iran",4
2021,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Dones","Iran",2
2021,10,"Sant Martí",65,"el Clot","Dones","Iran",6
2021,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Dones","Iran",19
2021,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Dones","Iran",38
2021,10,"Sant Martí",68,"el Poblenou","Dones","Iran",14
2021,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Dones","Iran",7
2021,10,"Sant Martí",70,"el Besòs i el Maresme","Dones","Iran",3
2021,10,"Sant Martí",71,"Provençals del Poblenou","Dones","Iran",3
2021,10,"Sant Martí",72,"Sant Martí de Provençals","Dones","Iran",19
2021,10,"Sant Martí",73,"la Verneda i la Pau","Dones","Iran",35
2021,1,"Ciutat Vella",1,"el Raval","Dones","Resta països d'Àsia",183
2021,1,"Ciutat Vella",2,"el Barri Gòtic","Dones","Resta països d'Àsia",98
2021,1,"Ciutat Vella",3,"la Barceloneta","Dones","Resta països d'Àsia",38
2021,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dones","Resta països d'Àsia",83
2021,2,"Eixample",5,"el Fort Pienc","Dones","Resta països d'Àsia",74
2021,2,"Eixample",6,"la Sagrada Família","Dones","Resta països d'Àsia",115
2021,2,"Eixample",7,"la Dreta de l'Eixample","Dones","Resta països d'Àsia",201
2021,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Dones","Resta països d'Àsia",130
2021,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Dones","Resta països d'Àsia",122
2021,2,"Eixample",10,"Sant Antoni","Dones","Resta països d'Àsia",81
2021,3,"Sants-Montjuïc",11,"el Poble Sec","Dones","Resta països d'Àsia",59
2021,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Dones","Resta països d'Àsia",4
2021,3,"Sants-Montjuïc",13,"la Marina de Port","Dones","Resta països d'Àsia",25
2021,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Dones","Resta països d'Àsia",19
2021,3,"Sants-Montjuïc",15,"Hostafrancs","Dones","Resta països d'Àsia",32
2021,3,"Sants-Montjuïc",16,"la Bordeta","Dones","Resta països d'Àsia",20
2021,3,"Sants-Montjuïc",17,"Sants - Badal","Dones","Resta països d'Àsia",32
2021,3,"Sants-Montjuïc",18,"Sants","Dones","Resta països d'Àsia",41
2021,4,"Les Corts",19,"les Corts","Dones","Resta països d'Àsia",90
2021,4,"Les Corts",20,"la Maternitat i Sant Ramon","Dones","Resta països d'Àsia",29
2021,4,"Les Corts",21,"Pedralbes","Dones","Resta països d'Àsia",53
2021,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Dones","Resta països d'Àsia",7
2021,5,"Sarrià-Sant Gervasi",23,"Sarrià","Dones","Resta països d'Àsia",46
2021,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Dones","Resta països d'Àsia",38
2021,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Dones","Resta països d'Àsia",47
2021,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Dones","Resta països d'Àsia",137
2021,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Dones","Resta països d'Àsia",49
2021,6,"Gràcia",28,"Vallcarca i els Penitents","Dones","Resta països d'Àsia",12
2021,6,"Gràcia",29,"el Coll","Dones","Resta països d'Àsia",4
2021,6,"Gràcia",30,"la Salut","Dones","Resta països d'Àsia",18
2021,6,"Gràcia",31,"la Vila de Gràcia","Dones","Resta països d'Àsia",162
2021,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Dones","Resta països d'Àsia",52
2021,7,"Horta-Guinardó",33,"el Baix Guinardó","Dones","Resta països d'Àsia",28
2021,7,"Horta-Guinardó",34,"Can Baró","Dones","Resta països d'Àsia",13
2021,7,"Horta-Guinardó",35,"el Guinardó","Dones","Resta països d'Àsia",20
2021,7,"Horta-Guinardó",36,"la Font d'en Fargues","Dones","Resta països d'Àsia",9
2021,7,"Horta-Guinardó",37,"el Carmel","Dones","Resta països d'Àsia",30
2021,7,"Horta-Guinardó",38,"la Teixonera","Dones","Resta països d'Àsia",6
2021,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Dones","Resta països d'Àsia",5
2021,7,"Horta-Guinardó",40,"Montbau","Dones","Resta països d'Àsia",4
2021,7,"Horta-Guinardó",41,"la Vall d'Hebron","Dones","Resta països d'Àsia",8
2021,7,"Horta-Guinardó",42,"la Clota","Dones","Resta països d'Àsia",1
2021,7,"Horta-Guinardó",43,"Horta","Dones","Resta països d'Àsia",82
2021,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Dones","Resta països d'Àsia",11
2021,8,"Nou Barris",45,"Porta","Dones","Resta països d'Àsia",15
2021,8,"Nou Barris",46,"el Turó de la Peira","Dones","Resta països d'Àsia",15
2021,8,"Nou Barris",47,"Can Peguera","Dones","Resta països d'Àsia",4
2021,8,"Nou Barris",48,"la Guineueta","Dones","Resta països d'Àsia",10
2021,8,"Nou Barris",49,"Canyelles","Dones","Resta països d'Àsia",3
2021,8,"Nou Barris",50,"les Roquetes","Dones","Resta països d'Àsia",9
2021,8,"Nou Barris",51,"Verdun","Dones","Resta països d'Àsia",12
2021,8,"Nou Barris",52,"la Prosperitat","Dones","Resta països d'Àsia",25
2021,8,"Nou Barris",53,"la Trinitat Nova","Dones","Resta països d'Àsia",2
2021,8,"Nou Barris",54,"Torre Baró","Dones","Resta països d'Àsia",0
2021,8,"Nou Barris",55,"Ciutat Meridiana","Dones","Resta països d'Àsia",11
2021,8,"Nou Barris",56,"Vallbona","Dones","Resta països d'Àsia",0
2021,9,"Sant Andreu",57,"la Trinitat Vella","Dones","Resta països d'Àsia",11
2021,9,"Sant Andreu",58,"Baró de Viver","Dones","Resta països d'Àsia",3
2021,9,"Sant Andreu",59,"el Bon Pastor","Dones","Resta països d'Àsia",3
2021,9,"Sant Andreu",60,"Sant Andreu","Dones","Resta països d'Àsia",29
2021,9,"Sant Andreu",61,"la Sagrera","Dones","Resta països d'Àsia",20
2021,9,"Sant Andreu",62,"el Congrés i els Indians","Dones","Resta països d'Àsia",5
2021,9,"Sant Andreu",63,"Navas","Dones","Resta països d'Àsia",25
2021,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Dones","Resta països d'Àsia",45
2021,10,"Sant Martí",65,"el Clot","Dones","Resta països d'Àsia",24
2021,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Dones","Resta països d'Àsia",29
2021,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Dones","Resta països d'Àsia",18
2021,10,"Sant Martí",68,"el Poblenou","Dones","Resta països d'Àsia",65
2021,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Dones","Resta països d'Àsia",30
2021,10,"Sant Martí",70,"el Besòs i el Maresme","Dones","Resta països d'Àsia",30
2021,10,"Sant Martí",71,"Provençals del Poblenou","Dones","Resta països d'Àsia",22
2021,10,"Sant Martí",72,"Sant Martí de Provençals","Dones","Resta països d'Àsia",16
2021,10,"Sant Martí",73,"la Verneda i la Pau","Dones","Resta països d'Àsia",13
2021,1,"Ciutat Vella",1,"el Raval","Dones","Oceania",13
2021,1,"Ciutat Vella",2,"el Barri Gòtic","Dones","Oceania",21
2021,1,"Ciutat Vella",3,"la Barceloneta","Dones","Oceania",13
2021,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dones","Oceania",17
2021,2,"Eixample",5,"el Fort Pienc","Dones","Oceania",5
2021,2,"Eixample",6,"la Sagrada Família","Dones","Oceania",2
2021,2,"Eixample",7,"la Dreta de l'Eixample","Dones","Oceania",16
2021,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Dones","Oceania",14
2021,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Dones","Oceania",11
2021,2,"Eixample",10,"Sant Antoni","Dones","Oceania",8
2021,3,"Sants-Montjuïc",11,"el Poble Sec","Dones","Oceania",15
2021,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Dones","Oceania",0
2021,3,"Sants-Montjuïc",13,"la Marina de Port","Dones","Oceania",0
2021,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Dones","Oceania",1
2021,3,"Sants-Montjuïc",15,"Hostafrancs","Dones","Oceania",4
2021,3,"Sants-Montjuïc",16,"la Bordeta","Dones","Oceania",1
2021,3,"Sants-Montjuïc",17,"Sants - Badal","Dones","Oceania",0
2021,3,"Sants-Montjuïc",18,"Sants","Dones","Oceania",8
2021,4,"Les Corts",19,"les Corts","Dones","Oceania",5
2021,4,"Les Corts",20,"la Maternitat i Sant Ramon","Dones","Oceania",1
2021,4,"Les Corts",21,"Pedralbes","Dones","Oceania",2
2021,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Dones","Oceania",0
2021,5,"Sarrià-Sant Gervasi",23,"Sarrià","Dones","Oceania",5
2021,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Dones","Oceania",4
2021,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Dones","Oceania",9
2021,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Dones","Oceania",11
2021,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Dones","Oceania",9
2021,6,"Gràcia",28,"Vallcarca i els Penitents","Dones","Oceania",2
2021,6,"Gràcia",29,"el Coll","Dones","Oceania",1
2021,6,"Gràcia",30,"la Salut","Dones","Oceania",4
2021,6,"Gràcia",31,"la Vila de Gràcia","Dones","Oceania",22
2021,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Dones","Oceania",8
2021,7,"Horta-Guinardó",33,"el Baix Guinardó","Dones","Oceania",6
2021,7,"Horta-Guinardó",34,"Can Baró","Dones","Oceania",1
2021,7,"Horta-Guinardó",35,"el Guinardó","Dones","Oceania",4
2021,7,"Horta-Guinardó",36,"la Font d'en Fargues","Dones","Oceania",0
2021,7,"Horta-Guinardó",37,"el Carmel","Dones","Oceania",2
2021,7,"Horta-Guinardó",38,"la Teixonera","Dones","Oceania",0
2021,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Dones","Oceania",0
2021,7,"Horta-Guinardó",40,"Montbau","Dones","Oceania",0
2021,7,"Horta-Guinardó",41,"la Vall d'Hebron","Dones","Oceania",1
2021,7,"Horta-Guinardó",42,"la Clota","Dones","Oceania",0
2021,7,"Horta-Guinardó",43,"Horta","Dones","Oceania",1
2021,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Dones","Oceania",1
2021,8,"Nou Barris",45,"Porta","Dones","Oceania",2
2021,8,"Nou Barris",46,"el Turó de la Peira","Dones","Oceania",0
2021,8,"Nou Barris",47,"Can Peguera","Dones","Oceania",0
2021,8,"Nou Barris",48,"la Guineueta","Dones","Oceania",1
2021,8,"Nou Barris",49,"Canyelles","Dones","Oceania",0
2021,8,"Nou Barris",50,"les Roquetes","Dones","Oceania",0
2021,8,"Nou Barris",51,"Verdun","Dones","Oceania",0
2021,8,"Nou Barris",52,"la Prosperitat","Dones","Oceania",0
2021,8,"Nou Barris",53,"la Trinitat Nova","Dones","Oceania",0
2021,8,"Nou Barris",54,"Torre Baró","Dones","Oceania",0
2021,8,"Nou Barris",55,"Ciutat Meridiana","Dones","Oceania",0
2021,8,"Nou Barris",56,"Vallbona","Dones","Oceania",0
2021,9,"Sant Andreu",57,"la Trinitat Vella","Dones","Oceania",1
2021,9,"Sant Andreu",58,"Baró de Viver","Dones","Oceania",0
2021,9,"Sant Andreu",59,"el Bon Pastor","Dones","Oceania",0
2021,9,"Sant Andreu",60,"Sant Andreu","Dones","Oceania",1
2021,9,"Sant Andreu",61,"la Sagrera","Dones","Oceania",1
2021,9,"Sant Andreu",62,"el Congrés i els Indians","Dones","Oceania",1
2021,9,"Sant Andreu",63,"Navas","Dones","Oceania",0
2021,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Dones","Oceania",5
2021,10,"Sant Martí",65,"el Clot","Dones","Oceania",1
2021,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Dones","Oceania",2
2021,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Dones","Oceania",4
2021,10,"Sant Martí",68,"el Poblenou","Dones","Oceania",12
2021,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Dones","Oceania",3
2021,10,"Sant Martí",70,"el Besòs i el Maresme","Dones","Oceania",1
2021,10,"Sant Martí",71,"Provençals del Poblenou","Dones","Oceania",3
2021,10,"Sant Martí",72,"Sant Martí de Provençals","Dones","Oceania",0
2021,10,"Sant Martí",73,"la Verneda i la Pau","Dones","Oceania",1
2021,1,"Ciutat Vella",1,"el Raval","Dones","Apàtrides / No consta",9
2021,1,"Ciutat Vella",2,"el Barri Gòtic","Dones","Apàtrides / No consta",7
2021,1,"Ciutat Vella",3,"la Barceloneta","Dones","Apàtrides / No consta",2
2021,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dones","Apàtrides / No consta",2
2021,2,"Eixample",5,"el Fort Pienc","Dones","Apàtrides / No consta",4
2021,2,"Eixample",6,"la Sagrada Família","Dones","Apàtrides / No consta",10
2021,2,"Eixample",7,"la Dreta de l'Eixample","Dones","Apàtrides / No consta",8
2021,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Dones","Apàtrides / No consta",4
2021,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Dones","Apàtrides / No consta",8
2021,2,"Eixample",10,"Sant Antoni","Dones","Apàtrides / No consta",5
2021,3,"Sants-Montjuïc",11,"el Poble Sec","Dones","Apàtrides / No consta",1
2021,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Dones","Apàtrides / No consta",0
2021,3,"Sants-Montjuïc",13,"la Marina de Port","Dones","Apàtrides / No consta",1
2021,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Dones","Apàtrides / No consta",0
2021,3,"Sants-Montjuïc",15,"Hostafrancs","Dones","Apàtrides / No consta",4
2021,3,"Sants-Montjuïc",16,"la Bordeta","Dones","Apàtrides / No consta",0
2021,3,"Sants-Montjuïc",17,"Sants - Badal","Dones","Apàtrides / No consta",2
2021,3,"Sants-Montjuïc",18,"Sants","Dones","Apàtrides / No consta",2
2021,4,"Les Corts",19,"les Corts","Dones","Apàtrides / No consta",7
2021,4,"Les Corts",20,"la Maternitat i Sant Ramon","Dones","Apàtrides / No consta",2
2021,4,"Les Corts",21,"Pedralbes","Dones","Apàtrides / No consta",0
2021,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Dones","Apàtrides / No consta",0
2021,5,"Sarrià-Sant Gervasi",23,"Sarrià","Dones","Apàtrides / No consta",2
2021,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Dones","Apàtrides / No consta",0
2021,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Dones","Apàtrides / No consta",0
2021,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Dones","Apàtrides / No consta",5
2021,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Dones","Apàtrides / No consta",1
2021,6,"Gràcia",28,"Vallcarca i els Penitents","Dones","Apàtrides / No consta",0
2021,6,"Gràcia",29,"el Coll","Dones","Apàtrides / No consta",0
2021,6,"Gràcia",30,"la Salut","Dones","Apàtrides / No consta",0
2021,6,"Gràcia",31,"la Vila de Gràcia","Dones","Apàtrides / No consta",10
2021,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Dones","Apàtrides / No consta",3
2021,7,"Horta-Guinardó",33,"el Baix Guinardó","Dones","Apàtrides / No consta",0
2021,7,"Horta-Guinardó",34,"Can Baró","Dones","Apàtrides / No consta",0
2021,7,"Horta-Guinardó",35,"el Guinardó","Dones","Apàtrides / No consta",4
2021,7,"Horta-Guinardó",36,"la Font d'en Fargues","Dones","Apàtrides / No consta",0
2021,7,"Horta-Guinardó",37,"el Carmel","Dones","Apàtrides / No consta",0
2021,7,"Horta-Guinardó",38,"la Teixonera","Dones","Apàtrides / No consta",1
2021,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Dones","Apàtrides / No consta",1
